Dataset,year,time,lat,lon,temp,CTD_TMP_WOCE_FLAG,CTD_Pressure_[dbar],Depth_From_Pressure_[meters_below_surface],Sample_Depth_[meters_below_surface],depth,oxy18,DELO18_WOCE_FLAG_Translated,DELO18_WOCE_FLAG_Original,O18_Standard,salinity,CTD_SAL_WOCE_FLAG,Bottle_Salinity_[standard_salinity_units],BTL_SAL_WOCE_FLAG,Cruise_ID,Station_ID_Name,Site_Number_Name,Sample_ID,CASTNO,BTLNBR,Event,Rosette_Position,Platform,BIOPOLE,Freshwater,Freshwater_Source,LAND_BASED,u,v
healy_2016,10/07/2016,14:25:00,73.73216766,-160.429019,0.9277,,,,,,-3.741158044,,,VSMOW,28.51029667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,14:35:00,73.73259409,-160.430255,0.930433333,,,,,,-3.745374828,,,VSMOW,28.51483333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,14:40:00,73.7334181,-160.4319167,1.113866667,,,,,,-3.750923195,,,VSMOW,28.54136333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,14:45:00,73.73374021,-160.4332214,1.181333333,,,,,,-3.740188331,,,VSMOW,28.52710333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,14:50:00,73.73429539,-160.4330611,1.414466667,,,,,,-3.712838991,,,VSMOW,28.46989,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,14:55:00,73.73469949,-160.4341792,1.418733333,,,,,,-3.720294888,,,VSMOW,28.44579333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,15:05:00,73.73508302,-160.4352309,1.583466667,,,,,,-3.717654137,,,VSMOW,28.40244333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,15:10:00,73.7360864,-160.4364822,1.504666667,,,,,,-3.702779089,,,VSMOW,28.43684667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,15:15:00,73.73657507,-160.4372073,1.5672,,,,,,-3.709063496,,,VSMOW,28.46351,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,15:20:00,73.73711043,-160.4377974,1.495866667,,,,,,-3.724456751,,,VSMOW,28.46197,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,15:25:00,73.73770632,-160.4381512,1.4111,,,,,,-3.702926174,,,VSMOW,28.30494,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,15:35:00,73.73828025,-160.4387873,1.222733333,,,,,,-3.722326219,,,VSMOW,28.14908333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,15:40:00,73.73922043,-160.440489,1.500266667,,,,,,-3.696970011,,,VSMOW,28.30320667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,15:45:00,73.73979137,-160.4410049,1.484533333,,,,,,-3.706579381,,,VSMOW,28.35638333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,15:50:00,73.74030948,-160.4416954,1.468566667,,,,,,-3.69439135,,,VSMOW,28.40696667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,15:55:00,73.74109065,-160.4417591,1.297066667,,,,,,-3.699171075,,,VSMOW,28.45101667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,16:05:00,73.7428654,-160.4406212,1.1016,,,,,,-3.696602691,,,VSMOW,27.607,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,16:10:00,73.74377789,-160.4400323,1.163,,,,,,-3.699766811,,,VSMOW,27.02306667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,16:15:00,73.74414364,-160.4409324,1.087033333,,,,,,-3.709289497,,,VSMOW,27.43346,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,16:20:00,73.74467508,-160.4413676,1.106933333,,,,,,-3.702406965,,,VSMOW,27.98247,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,16:25:00,73.74518237,-160.4417883,1.171966667,,,,,,-3.70224992,,,VSMOW,28.33703333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,16:35:00,73.74619507,-160.4424925,1.2487,,,,,,-3.711521751,,,VSMOW,28.53477333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,16:40:00,73.74666929,-160.4429093,1.2822,,,,,,-3.694633148,,,VSMOW,28.49034667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,16:45:00,73.74717118,-160.4433753,1.375533333,,,,,,-3.682469563,,,VSMOW,28.44367667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,16:55:00,73.7482289,-160.4436,1.403333333,,,,,,-3.680446412,,,VSMOW,28.53818,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,17:05:00,73.74921451,-160.4441346,1.460266667,,,,,,-3.684087443,,,VSMOW,28.54251333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,17:10:00,73.74981822,-160.4438176,1.451033333,,,,,,-3.686467698,,,VSMOW,28.55387667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,17:15:00,73.75090372,-160.441439,1.375633333,,,,,,-3.701213254,,,VSMOW,28.46326333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,17:20:00,73.75165705,-160.4403948,1.460266667,,,,,,-3.68863087,,,VSMOW,28.22354667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,17:30:00,73.75238388,-160.4397009,1.511933333,,,,,,-3.703856313,,,VSMOW,27.76142333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,17:35:00,73.75291553,-160.4410242,1.426966667,,,,,,-3.717206966,,,VSMOW,28.10219333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,17:40:00,73.75333516,-160.4412687,1.454266667,,,,2232.377667,2232.377667,-3.694087769,,,VSMOW,28.01244,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,17:45:00,73.75404977,-160.4407602,1.221233333,,,,,,-3.714864725,,,VSMOW,27.99898667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,17:50:00,73.75452437,-160.4407194,1.162866667,,,,,,-3.699424553,,,VSMOW,28.12424333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,18:00:00,73.75504577,-160.4407659,1.1862,,,,,,-3.693173112,,,VSMOW,28.14254667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,18:05:00,73.75615691,-160.4407694,1.163,,,,,,-3.68816075,,,VSMOW,27.81358667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,18:10:00,73.7565987,-160.4404394,1.005033333,,,,,,-3.681302521,,,VSMOW,27.68757,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,18:15:00,73.75660213,-160.4415484,1.0007,,,,,,-3.665200558,,,VSMOW,27.71197667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,18:20:00,73.7569532,-160.4416881,0.896866667,,,,2236.05,2236.05,-3.67352431,,,VSMOW,27.56159333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,18:30:00,73.7573282,-160.4417333,0.9836,,,,2237.686333,2237.686333,-3.672300478,,,VSMOW,27.8809,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,18:35:00,73.75807194,-160.4417484,1.3361,,,,2241.987,2241.987,-3.657894782,,,VSMOW,28.26530667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,18:40:00,73.7584303,-160.4417193,1.447266667,,,,2245.521333,2245.521333,-3.647243093,,,VSMOW,28.31124,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,18:45:00,73.75878433,-160.4416971,1.585466667,,,,2241.331667,2241.331667,-3.637069863,,,VSMOW,28.34317667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,18:50:00,73.75913739,-160.4416309,1.5881,,,,2244.542333,2244.542333,-3.647318483,,,VSMOW,28.36253667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,19:00:00,73.75948298,-160.4415566,1.5499,,,,2245.021,2245.021,-3.646715868,,,VSMOW,28.34452667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,19:05:00,73.76016337,-160.4413729,0.9949,,,,2246.23,2246.23,-3.661109355,,,VSMOW,28.33061333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,19:10:00,73.76049409,-160.4412842,0.927,,,,2253.734,2253.734,-3.654917746,,,VSMOW,28.31545333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,19:15:00,73.76081946,-160.4411627,0.919333333,,,,2246.293,2246.293,-3.640380473,,,VSMOW,28.3012,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,19:20:00,73.7611336,-160.4410161,0.891866667,,,,2245.246,2245.246,-3.651585853,,,VSMOW,28.29596333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,19:30:00,73.76144247,-160.4409005,0.8958,,,,2245.927,2245.927,-3.654236391,,,VSMOW,28.28929667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,19:35:00,73.76298624,-160.4381658,1.004233333,,,,,,-3.679427966,,,VSMOW,28.27339,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,19:40:00,73.7634606,-160.4376526,1.121966667,,,,,,-3.673728977,,,VSMOW,28.21395333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,19:45:00,73.7635221,-160.4382681,1.2568,,,,,,-3.664011139,,,VSMOW,27.56556,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,19:50:00,73.76390751,-160.4377787,1.303,,,,,,-3.674476891,,,VSMOW,27.08759,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,20:00:00,73.76475348,-160.4357543,1.1297,,,,,,-3.672702487,,,VSMOW,27.53984667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,20:05:00,73.76516365,-160.4359973,1.271133333,,,,,,-3.674268936,,,VSMOW,27.89103667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,20:10:00,73.76555307,-160.4353173,1.220866667,,,,,,-3.67803734,,,VSMOW,27.79819333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,20:15:00,73.76498786,-160.4380007,1.309533333,,,,,,-3.687289682,,,VSMOW,27.73435333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,20:20:00,73.76524186,-160.4377812,1.097266667,,,,,,-3.680169869,,,VSMOW,27.98949,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,20:30:00,73.76572989,-160.4374602,1.145266667,,,,,,-3.67928403,,,VSMOW,28.35461,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,20:35:00,73.76597208,-160.4372892,1.2312,,,,,,-3.671287097,,,VSMOW,28.31429333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,20:40:00,73.76621166,-160.4371444,1.199833333,,,,,,-3.682063079,,,VSMOW,28.30704,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,20:45:00,73.76643498,-160.436976,1.045833333,,,,,,-3.679158467,,,VSMOW,28.30290667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,20:50:00,73.76666124,-160.4368154,1.116,,,,,,-3.690190353,,,VSMOW,28.29834333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,21:00:00,73.76708738,-160.4365607,1.024966667,,,,,,-3.697850631,,,VSMOW,28.30192333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,21:05:00,73.76729856,-160.4364375,0.989866667,,,,,,-3.685497551,,,VSMOW,28.29740667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,21:10:00,73.7675072,-160.4363218,0.9779,,,,,,-3.67292271,,,VSMOW,28.28667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,21:15:00,73.76771789,-160.4362078,1.1372,,,,,,-3.690112728,,,VSMOW,28.27485,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,21:20:00,73.76790891,-160.4361154,1.361466667,,,,,,-3.689201041,,,VSMOW,28.27758333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,21:30:00,73.76829583,-160.4359371,1.471033333,,,,,,-3.682667387,,,VSMOW,28.28192667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,21:35:00,73.76847782,-160.4358785,1.236033333,,,,,,-3.668991071,,,VSMOW,28.29037667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,21:40:00,73.76866518,-160.435808,1.274,,,,,,-3.655893284,,,VSMOW,28.29144333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,21:45:00,73.76884516,-160.4357697,1.106733333,,,,,,-3.672914318,,,VSMOW,28.29214667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,21:55:00,73.76902082,-160.4357401,1.230666667,,,,,,-3.668518494,,,VSMOW,28.30804667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,22:00:00,73.76937148,-160.435739,1.024333333,,,,,,-3.675723163,,,VSMOW,28.31187333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,22:20:00,73.76971107,-160.4357882,0.8976,,,,,,-3.70713347,,,VSMOW,28.30425333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,23:10:00,73.77166606,-160.4373458,1.176066667,,,,2247.930333,2247.930333,-3.658448128,,,VSMOW,28.27433,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,23:10:00,73.77166606,-160.4373458,1.176066667,,,,2247.930333,2247.930333,-3.658448128,,,VSMOW,28.27433,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,23:15:00,73.7718624,-160.4376304,1.223766667,,,,,,-3.649806572,,,VSMOW,28.27296,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,23:20:00,73.77203142,-160.4378689,1.264366667,,,,,,-3.628769289,,,VSMOW,28.27677333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,23:25:00,73.77220553,-160.4381499,1.226666667,,,,,,-3.621287098,,,VSMOW,28.28292333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,23:35:00,73.77255517,-160.438757,1.3562,,,,,,-3.643442269,,,VSMOW,28.27941333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,23:40:00,73.77273648,-160.4390927,1.307566667,,,,,,-3.62566345,,,VSMOW,28.28172333,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,23:45:00,73.77292471,-160.4394341,1.342566667,,,,,,-3.609305052,,,VSMOW,28.27875,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,23:50:00,73.77311374,-160.4397863,1.4119,,,,,,-3.61645216,,,VSMOW,28.27026667,,,,,,,,,,,,,False,False,,False,,
healy_2016,10/07/2016,23:55:00,73.77330236,-160.4401711,1.301433333,,,,,,-3.624446028,,,VSMOW,28.26882667,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,00:05:00,73.77368732,-160.4409521,0.997466667,,,,2245.263,2245.263,-3.62106666,,,VSMOW,28.27571667,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,00:15:00,73.77408448,-160.4418038,0.844133333,,,,2255.362,2255.362,-3.621468256,,,VSMOW,28.2859,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,00:40:00,73.77514913,-160.4441662,0.986166667,,,,2248.543667,2248.543667,-3.635601024,,,VSMOW,28.29642333,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,00:45:00,73.77537331,-160.4446684,1.0546,,,,2250.498,2250.498,-3.619405653,,,VSMOW,28.30123667,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,00:50:00,73.77560453,-160.4451596,1.058233333,,,,2234.989333,2234.989333,-3.635607486,,,VSMOW,28.30643,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,00:55:00,73.77608981,-160.446195,1.354966667,,,,2231.284667,2231.284667,-3.612899368,,,VSMOW,28.31395,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,01:05:00,73.77723503,-160.4423597,1.0368,,,,,,-3.595905323,,,VSMOW,28.31663667,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,01:10:00,73.77754851,-160.4428617,0.930666667,,,,,,-3.603169401,,,VSMOW,28.31861667,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,01:15:00,73.77780374,-160.4433493,0.9215,,,,,,-3.593846572,,,VSMOW,28.18945333,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,01:20:00,73.77818029,-160.4433758,0.8786,,,,,,-3.616971814,,,VSMOW,27.36243,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,01:25:00,73.77884324,-160.4433634,0.862633333,,,,,,-3.631769172,,,VSMOW,27.94673333,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,01:35:00,73.77922443,-160.4430331,0.768233333,,,,,,-3.615250045,,,VSMOW,28.16743667,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,01:40:00,73.77953461,-160.4429244,0.728866667,,,,,,-3.617624819,,,VSMOW,28.26096667,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,01:45:00,73.77988952,-160.4420306,0.678766667,,,,,,-3.620183619,,,VSMOW,28.37793333,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,01:50:00,73.78014433,-160.4418977,0.686066667,,,,,,-3.626184767,,,VSMOW,28.50182333,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,01:55:00,73.78228689,-160.4258791,0.860933333,,,,,,-3.62265417,,,VSMOW,28.18064667,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,02:05:00,73.78191572,-160.4299128,0.748966667,,,,,,-3.620135961,,,VSMOW,28.16513,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,02:10:00,73.78223643,-160.430393,0.6807,,,,2222.87,2222.87,-3.621753752,,,VSMOW,27.00249,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,02:15:00,73.78255589,-160.4309254,0.665033333,,,,2214.694667,2214.694667,-3.642086791,,,VSMOW,26.38238667,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,02:20:00,73.78287995,-160.4314344,0.6608,,,,2236.359,2236.359,-3.636371079,,,VSMOW,27.52656333,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,02:25:00,73.78355911,-160.4324347,0.7818,,,,2205.605,2205.605,-3.623038027,,,VSMOW,28.14572,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,02:35:00,73.78390056,-160.4329407,0.799266667,,,,2205.600667,2205.600667,-3.620846937,,,VSMOW,28.22903667,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,02:40:00,73.78425812,-160.4334297,0.8516,,,,2204.211,2204.211,-3.639267532,,,VSMOW,28.24864667,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,02:45:00,73.78461638,-160.4339308,0.850733333,,,,2197.177333,2197.177333,-3.623869584,,,VSMOW,28.25934,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,02:50:00,73.78497552,-160.4344201,0.8439,,,,2205.200333,2205.200333,-3.628130111,,,VSMOW,28.28258333,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,02:55:00,73.78572114,-160.4354009,0.796466667,,,,2184.906,2184.906,-3.61738226,,,VSMOW,28.31501,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,03:05:00,73.78610597,-160.435892,0.7845,,,,2189.652,2189.652,-3.603218431,,,VSMOW,28.32559333,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,03:10:00,73.78650801,-160.4363527,0.789266667,,,,2184.089667,2184.089667,-3.609609376,,,VSMOW,28.33139667,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,03:15:00,73.78690517,-160.4368214,0.788466667,,,,2185.292,2185.292,-3.613331466,,,VSMOW,28.32527,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,03:20:00,73.78731255,-160.437289,0.788,,,,2186.558667,2186.558667,-3.607391482,,,VSMOW,28.31787,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,03:25:00,73.78815615,-160.438158,0.8586,,,,2182.343,2182.343,-3.613307675,,,VSMOW,28.31007,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,03:35:00,73.78859159,-160.4385763,0.862233333,,,,2184.327,2184.327,-3.614056886,,,VSMOW,28.31273333,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,03:40:00,73.78903776,-160.4389836,0.865766667,,,,2184.090667,2184.090667,-3.610150346,,,VSMOW,28.33350667,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,04:00:00,73.7909328,-160.4402394,0.9438,,,,2180.933,2180.933,-3.59859259,,,VSMOW,28.33221667,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,04:35:00,73.79434145,-160.4422242,1.1023,,,,2187.556,2187.556,-3.60554737,,,VSMOW,28.3069,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,04:40:00,73.79487956,-160.442425,1.114033333,,,,2182.177333,2182.177333,-3.596955322,,,VSMOW,28.31021,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,05:05:00,73.79759988,-160.4429203,1.072766667,,,,2189.253,2189.253,-3.577352827,,,VSMOW,28.31164333,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,05:10:00,73.79875602,-160.4430518,1.075333333,,,,2203.377,2203.377,-3.581513731,,,VSMOW,28.32652,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,05:15:00,73.79935849,-160.44305,1.099766667,,,,2197.097,2197.097,-3.591423174,,,VSMOW,28.33481667,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,05:20:00,73.79997747,-160.4429842,1.1087,,,,2194.357,2194.357,-3.604300831,,,VSMOW,28.33364,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,05:35:00,73.80123835,-160.4427668,1.127933333,,,,2194.992333,2194.992333,-3.588777301,,,VSMOW,28.32009,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,05:40:00,73.80187517,-160.4426286,1.229033333,,,,2196.006333,2196.006333,-3.593232413,,,VSMOW,28.31517,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,05:40:00,73.80187517,-160.4426286,1.229033333,,,,2196.006333,2196.006333,-3.593232413,,,VSMOW,28.31517,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,05:45:00,73.80318372,-160.442226,1.488833333,,,,2200.257333,2200.257333,-3.567349868,,,VSMOW,28.31545333,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,05:50:00,73.80384607,-160.4419726,1.4753,,,,2203.788667,2203.788667,-3.584693407,,,VSMOW,28.31683333,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,06:05:00,73.80520468,-160.4413292,1.616033333,,,,2198.047,2198.047,-3.582507049,,,VSMOW,28.31472,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,06:10:00,73.80587453,-160.4409635,1.608866667,,,,2198.574667,2198.574667,-3.568769915,,,VSMOW,28.31615333,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,06:10:00,73.80587453,-160.4409635,1.608866667,,,,2198.574667,2198.574667,-3.568769915,,,VSMOW,28.31615333,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,06:15:00,73.80724379,-160.4401463,1.716966667,,,,2203.52,2203.52,-3.58459518,,,VSMOW,28.31529667,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,06:20:00,73.80793427,-160.4396667,1.736166667,,,,2198.601667,2198.601667,-3.590434378,,,VSMOW,28.31297,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,06:35:00,73.80931327,-160.4386613,1.768466667,,,,2200.754333,2200.754333,-3.590020631,,,VSMOW,28.31266,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,06:40:00,73.81002087,-160.4380792,1.7578,,,,2205.192333,2205.192333,-3.580127175,,,VSMOW,28.32074667,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,06:40:00,73.81002087,-160.4380792,1.7578,,,,2205.192333,2205.192333,-3.580127175,,,VSMOW,28.32074667,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,06:45:00,73.81142476,-160.4368563,1.7283,,,,2198.401,2198.401,-3.583788491,,,VSMOW,28.32076667,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,06:50:00,73.81212418,-160.4361985,1.773066667,,,,2194.822,2194.822,-3.594053754,,,VSMOW,28.31678333,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,07:05:00,73.81355437,-160.4348087,1.817666667,,,,2168.486667,2168.486667,-3.590601694,,,VSMOW,28.30873,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,07:05:00,73.81355437,-160.4348087,1.817666667,,,,2168.486667,2168.486667,-3.590601694,,,VSMOW,28.30873,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,07:10:00,73.81498718,-160.4332644,1.795533333,,,,2141.311333,2141.311333,-3.582062138,,,VSMOW,28.30596,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,07:15:00,73.81570392,-160.4324331,1.746266667,,,,2117.581333,2117.581333,-3.58416691,,,VSMOW,28.30846333,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,07:20:00,73.81642332,-160.4315879,1.738666667,,,,2100.131,2100.131,-3.582299373,,,VSMOW,28.31447667,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,07:35:00,73.81785565,-160.4297205,1.6838,,,,2107.609333,2107.609333,-3.580961006,,,VSMOW,28.32238,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,07:35:00,73.81785565,-160.4297205,1.6838,,,,2107.609333,2107.609333,-3.580961006,,,VSMOW,28.32238,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,07:40:00,73.81928114,-160.4277694,1.713066667,,,,2130.45,2130.45,-3.589114804,,,VSMOW,28.31957667,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,07:45:00,73.81999594,-160.4267471,1.762433333,,,,2142.62,2142.62,-3.596646873,,,VSMOW,28.31330333,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,07:50:00,73.82069207,-160.4257096,1.757166667,,,,2165.252667,2165.252667,-3.595912125,,,VSMOW,28.30804333,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,08:05:00,73.82202333,-160.4236893,1.676066667,,,,2181.639,2181.639,-3.588600511,,,VSMOW,28.30681333,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,08:10:00,73.82340517,-160.4214339,1.610766667,,,,2177.959667,2177.959667,-3.606184596,,,VSMOW,28.31077,,,,,,,,,,,,,False,False,,False,,
healy_2016,11/07/2016,08:15:00,73.82409525,-160.4202617,1.637866667,,,,2189.819333,2189.819333,-3.613072022,,,VSMOW,28.30945667,,,,,,,,,,,,,False,False,,False,,
