Dataset,Sample_Date_[dd/mm/yyyy],Time_[hh:mm:ss],Latitude_[degN],Longitude_[degE],Temperature_[degC],CTD_TMP_WOCE_FLAG,CTD_Pressure_[dbar],Depth_From_Pressure_[meters_below_surface],Sample_Depth_[meters_below_surface],combined_depth_[meters_below_surface],DELO18_[permillle],DELO18_WOCE_FLAG_Translated,DELO18_WOCE_FLAG_Original,O18_Standard,CTD_Salinity_[standard_salinity_units],CTD_SAL_WOCE_FLAG,Bottle_Salinity_[standard_salinity_units],BTL_SAL_WOCE_FLAG,Cruise_ID,Station_ID_Name,Site_Number_Name,Sample_ID,CASTNO,BTLNBR,Event,Rosette_Position,Platform,BIOPOLE,Freshwater,Freshwater_Source,LAND_BASED,u,v
GISS_O18_data_N_of_45N,01/07/1987,,81.68,31.08,0.51,,,,89,89,0.24,,,SMOW,34.75,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.004631536,0.006598888
GISS_O18_data_N_of_45N,01/07/1987,,81.68,31.08,1.19,,,,119,119,0.27,,,SMOW,34.86,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.004385944,0.005657203
GISS_O18_data_N_of_45N,01/07/1987,,81.68,31.08,1.49,,,,167,167,0.29,,,SMOW,34.92,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.004327749,0.004280043
GISS_O18_data_N_of_45N,01/07/1987,,81.68,31.08,1.35,,,,226,226,0.33,,,SMOW,34.92,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.004476973,0.003139661
GISS_O18_data_N_of_45N,01/07/1987,,81.68,31.08,1.52,,,,296,296,0.29,,,SMOW,34.96,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.00374668,0.001255016
GISS_O18_data_N_of_45N,01/07/1987,,81.68,31.08,1.28,,,,474,474,0.3,,,SMOW,34.97,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.002079585,0.000245708
GISS_O18_data_N_of_45N,01/07/1987,,81.68,31.08,-0.89,,,,2089,2089,0.25,,,SMOW,34.92,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,
GISS_O18_data_N_of_45N,01/07/1987,,81.68,31.08,-0.92,,,,2332,2332,0.28,,,SMOW,34.92,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,
GISS_O18_data_N_of_45N,01/07/1987,,81.68,31.08,-0.93,,,,2535,2535,0.26,,,SMOW,34.93,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,
GISS_O18_data_N_of_45N,01/07/1987,,82.12,31.96,-1.82,,,,10,10,0.21,,,SMOW,34.19,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.000805694,0.009572012
GISS_O18_data_N_of_45N,01/07/1987,,82.12,31.96,-1.83,,,,29,29,0.22,,,SMOW,34.22,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.002519086,0.010566981015503359
GISS_O18_data_N_of_45N,01/07/1987,,82.12,31.96,-1.83,,,,49,49,0.19,,,SMOW,34.32,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.003848108,0.009837129
GISS_O18_data_N_of_45N,01/07/1987,,82.12,31.96,-1.79,,,,64,64,0.25,,,SMOW,34.38,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.004729865,0.009349606
GISS_O18_data_N_of_45N,01/07/1987,,82.12,31.96,-1.81,,,,80,80,0.25,,,SMOW,34.4,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.005505516,0.008863665
GISS_O18_data_N_of_45N,01/07/1987,,82.12,31.96,-1.78,,,,94,94,0.24,,,SMOW,34.44,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.006047458,0.008512087
GISS_O18_data_N_of_45N,01/07/1987,,82.12,31.96,-0.18,,,,124,124,0.26,,,SMOW,34.63,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.006825112,0.007848491
GISS_O18_data_N_of_45N,01/07/1987,,82.12,31.96,0.43,,,,138,138,0.3,,,SMOW,34.71,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.006978659,0.007705422
GISS_O18_data_N_of_45N,01/07/1987,,82.12,31.96,0.97,,,,153,153,0.29,,,SMOW,34.78,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.007124549,0.007537468
GISS_O18_data_N_of_45N,01/07/1987,,82.12,31.96,1.79,,,,189,189,0.28,,,SMOW,34.9,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.007341665,0.006980541
GISS_O18_data_N_of_45N,01/07/1987,,82.12,31.96,1.55,,,,247,247,0.22,,,SMOW,34.9,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.007394133,0.00645318
GISS_O18_data_N_of_45N,01/07/1987,,82.12,31.96,1.66,,,,296,296,0.31,,,SMOW,34.94,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.007405958,0.005943425
GISS_O18_data_N_of_45N,01/07/1987,,82.12,31.96,1.58,,,,346,346,0.28,,,SMOW,34.95,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.007325443,0.005559175
GISS_O18_data_N_of_45N,01/07/1987,,82.96,32.07,-1.83,,,,10,10,0.12,,,SMOW,34.08,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.02647452,0.000366685
GISS_O18_data_N_of_45N,01/07/1987,,82.96,32.07,-1.83,,,,30,30,0.1,,,SMOW,34.13,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.023376755,0.001866478
GISS_O18_data_N_of_45N,01/07/1987,,82.96,32.07,-1.84,,,,50,50,0.12,,,SMOW,34.18,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.020864142,0.001979636
GISS_O18_data_N_of_45N,01/07/1987,,82.96,32.07,-1.55,,,,80,80,0.09,,,SMOW,34.35,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.015872424,0.001854332
GISS_O18_data_N_of_45N,01/07/1987,,82.96,32.07,-0.14,,,,108,108,0.13,,,SMOW,34.53,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.011798407,0.001582533
GISS_O18_data_N_of_45N,01/07/1987,,82.96,32.07,0.64,,,,124,124,0.17,,,SMOW,34.67,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.00984449,0.001444861
GISS_O18_data_N_of_45N,01/07/1987,,82.96,32.07,1.11,,,,138,138,0.23,,,SMOW,34.75,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.008550538,0.001332419
GISS_O18_data_N_of_45N,01/07/1987,,82.96,32.07,1.45,,,,152,152,0.24,,,SMOW,34.82,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.007337767,0.001222945
GISS_O18_data_N_of_45N,01/07/1987,,82.96,32.07,1.47,,,,167,167,0.22,,,SMOW,34.83,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.006354673,0.001120764
GISS_O18_data_N_of_45N,01/07/1987,,82.96,32.07,1.7,,,,188,188,0.25,,,SMOW,34.88,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.005208111,0.000994801
GISS_O18_data_N_of_45N,01/07/1987,,82.96,32.07,1.46,,,,246,246,0.25,,,SMOW,34.9,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.00319458,0.000743584
GISS_O18_data_N_of_45N,01/07/1987,,82.96,32.07,1.66,,,,345,345,0.28,,,SMOW,34.94,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.001530488,0.000516554
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-1.79,,,,15,15,-0.38,,,SMOW,34.03,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.024208823,0.000899318
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-1.79,,,,20,20,-0.34,,,SMOW,34.04,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.023085186,0.001248524
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-1.84,,,,44,44,-0.22,,,SMOW,34.2,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.019213668,0.00142937
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-1.86,,,,69,69,-0.27,,,SMOW,34.23,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.015402539,0.00137774
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-1.86,,,,89,89,-0.3,,,SMOW,34.24,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.012244334,0.00142095
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-1.49,,,,109,109,-0.03,,,SMOW,34.32,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.009467589,0.001356409
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-1.24,,,,124,124,0.03,,,SMOW,34.38,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.007578332,0.001385826
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-0.72,,,,138,138,0.05,,,SMOW,34.45,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.006257362,0.001403296
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,0.15,,,,152,152,0.08,,,SMOW,34.57,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.005024839,0.001413056
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,0.82,,,,168,168,0.2,,,SMOW,34.67,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.003989425,0.001376611
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,1.61,,,,217,217,0.18,,,SMOW,34.83,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.001911409,0.001196529
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,1.89,,,,246,246,0.22,,,SMOW,34.9,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.001091671,0.001085704
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,1.71,,,,295,295,0.23,,,SMOW,34.91,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.000284839,0.000946497
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,1.72,,,,345,345,0.2,,,SMOW,34.94,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.000207425,0.000835728
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,1.38,,,,395,395,0.22,,,SMOW,34.92,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.00052463,0.000734188
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,0.99,,,,493,493,0.23,,,SMOW,34.92,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.000910166,0.000535874
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,0.8,,,,592,592,0.27,,,SMOW,34.93,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.001154225,0.000351968
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,0.42,,,,691,691,0.26,,,SMOW,34.92,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.001320228,0.000194413
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,0.15,,,,789,789,0.23,,,SMOW,34.91,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.001426411,6.621932122009601e-05
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-0.02,,,,864,864,0.21,,,SMOW,34.92,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.001473244,-7.54E-06
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-0.12,,,,913,913,0.23,,,SMOW,34.92,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.001495423,-4.90E-05
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-0.22,,,,989,989,0.23,,,SMOW,34.92,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.001508329,-9.55E-05
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-0.34,,,,1085,1085,0.28,,,SMOW,34.92,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.001479107,-0.000114636
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-0.5,,,,1231,1231,0.26,,,SMOW,34.92,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.001407848,-0.000121419
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-0.61,,,,1379,1379,0.26,,,SMOW,34.92,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.001268464,-7.36E-05
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-0.72,,,,1577,1577,0.27,,,SMOW,34.92,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.001043299,8.545786765965654e-06
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-0.8,,,,1773,1773,0.25,,,SMOW,34.92,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.000830239,6.232254713508274e-05
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-0.85,,,,1919,1919,0.18,,,SMOW,34.92,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.00070047,7.485291008121676e-05
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-0.91,,,,2215,2215,0.27,,,SMOW,34.93,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.000552378,5.734304064133997e-05
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-0.92,,,,2362,2362,0.31,,,SMOW,34.93,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.000497981,4.2734803923569534e-05
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-0.94,,,,2556,2556,0.34,,,SMOW,34.93,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.000442505,2.322110392581746e-05
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-0.95,,,,2752,2752,0.3,,,SMOW,34.93,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.00042707,2.92164600635942e-06
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-0.96,,,,2947,2947,0.25,,,SMOW,34.94,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.000411713,-1.73E-05
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-0.96,,,,3142,3142,0.38,,,SMOW,34.94,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.000395464,-1.97E-05
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-0.95,,,,3288,3288,0.3,,,SMOW,34.94,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.000383049,-1.65E-05
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-0.95,,,,3433,3433,0.25,,,SMOW,34.94,,,,,,,,,,,,,FALSE,FALSE,,FALSE,0.000370719,-1.33E-05
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-0.95,,,,3580,3580,0.26,,,SMOW,34.94,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-0.95,,,,3726,3726,0.3,,,SMOW,34.94,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-0.95,,,,3850,3850,0.3,,,SMOW,34.94,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-0.95,,,,3947,3947,0.32,,,SMOW,34.94,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,
GISS_O18_data_N_of_45N,01/07/1987,,84.03,30.56,-0.95,,,,3993,3993,0.31,,,SMOW,34.94,,,,,,,,,,,,,FALSE,FALSE,,FALSE,,
GISS_O18_data_N_of_45N,01/07/1987,,85.08,29.3,-1.81,,,,20,20,-0.75,,,SMOW,33.87,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.020729624,-0.006380601
GISS_O18_data_N_of_45N,01/07/1987,,85.08,29.3,-1.85,,,,40,40,-0.63,,,SMOW,34.11,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.017339908,-0.005388593
GISS_O18_data_N_of_45N,01/07/1987,,85.08,29.3,-1.85,,,,59,59,-0.59,,,SMOW,34.17,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.014567754,-0.005083113
GISS_O18_data_N_of_45N,01/07/1987,,85.08,29.3,-1.85,,,,74,74,-0.56,,,SMOW,34.18,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.012441653,-0.005143205
GISS_O18_data_N_of_45N,01/07/1987,,85.08,29.3,-1.83,,,,89,89,-0.52,,,SMOW,34.21,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.01044216,-0.005334945
GISS_O18_data_N_of_45N,01/07/1987,,85.08,29.3,-1.81,,,,104,104,-0.46,,,SMOW,34.22,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.009001016,-0.005248611
GISS_O18_data_N_of_45N,01/07/1987,,85.08,29.3,-1.35,,,,132,132,-0.03,,,SMOW,34.3,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.00687618,-0.004704496
GISS_O18_data_N_of_45N,01/07/1987,,85.08,29.3,-1.12,,,,147,147,0.01,,,SMOW,34.35,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.005960823,-0.004353752
GISS_O18_data_N_of_45N,01/07/1987,,85.08,29.3,-0.52,,,,162,162,-0.03,,,SMOW,34.45,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.005227081,-0.00405633
GISS_O18_data_N_of_45N,01/07/1987,,85.08,29.3,0.84,,,,197,197,0.18,,,SMOW,34.64,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.003866845,-0.003502943
GISS_O18_data_N_of_45N,01/07/1987,,85.08,29.3,1.49,,,,217,217,0.23,,,SMOW,34.8,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.003364808,-0.003305271
GISS_O18_data_N_of_45N,01/07/1987,,85.08,29.3,1.82,,,,247,247,0.29,,,SMOW,34.88,,,,,,,,,,,,,FALSE,FALSE,,FALSE,-0.002662632,-0.003030356
