//<Encoding>UTF-8</Encoding>
//<Version>ODV Data Blob v1 - Data Window</Version>
//<Creator>rschlitz@awi-009603</Creator>
//<CreateTime>2025-11-13T13:38:38</CreateTime>
//<Software>Web Ocean Data View 5.8.3 - web_server: 45 - 64 bit (Linux)</Software>
//<Source>GLODAPv2.2023.odv</Source>
//<SourceLastModified>2024-04-22T21:05:16</SourceLastModified>
//<View>FullScreenMap</View>
//<WindowId>1</WindowId>
//<DataField>Ocean</DataField>
//<DataType>Profiles</DataType>
//<Description>Hydrographic and carbon data for the global ocean (GLODAP version v2.2023)</Description>
//
//<DataVariable>label="SALNTY [PSS-78]" value_type="FLOAT" qf_schema="WOCEBOTTLE" significant_digits="3" is_primary_variable="F" comment="" key_variable="Practical Salinity [psu]"</DataVariable>
//<DataVariable>label="O18/O16 [/MILLE]" value_type="FLOAT" qf_schema="WOCEBOTTLE" significant_digits="3" is_primary_variable="F" comment="" key_variable=""</DataVariable>
//<DataVariable>label="TEMPERATURE [DEG C]" value_type="FLOAT" qf_schema="ODV" significant_digits="3" is_primary_variable="F" comment="" key_variable="Temperature [degC]"</DataVariable>
//
SALNTY [PSS-78],O18/O16 [/MILLE],TEMPERATURE [DEG C],Station,Sample ID:INTEGER,Longitude [degrees East],Latitude [degrees North],yyyy-mm-ddThh:mm:ss.sss
29.219999,-2.630000,-1.534800,3744,1,196.81000,77.32800,2002-09-13T09:05:59
31.003000,-2.250000,-1.308900,3744,2,196.81000,77.32800,2002-09-13T09:05:59
31.666000,-2.000000,-0.957600,3744,3,196.81000,77.32800,2002-09-13T09:05:59
32.145000,-1.590000,-1.393100,3744,4,196.81000,77.32800,2002-09-13T09:05:59
32.528999,-1.670000,-1.428700,3744,5,196.81000,77.32800,2002-09-13T09:05:59
33.087002,-1.460000,-1.542300,3744,7,196.81000,77.32800,2002-09-13T09:05:59
34.168999,-0.420000,-0.896200,3744,10,196.81000,77.32800,2002-09-13T09:05:59
34.840000,0.250000,1.052200,3744,14,196.81000,77.32800,2002-09-13T09:05:59
34.856998,0.140000,0.587200,3744,18,196.81000,77.32800,2002-09-13T09:05:59
29.046000,-2.540000,-1.547300,3746,1,193.66000,77.26300,2002-09-13T21:16:00
31.768000,-1.930000,-0.788900,3746,3,193.66000,77.26300,2002-09-13T21:16:00
32.208000,-1.670000,-1.134900,3746,4,193.66000,77.26300,2002-09-13T21:16:00
32.624001,-1.520000,-0.883400,3746,6,193.66000,77.26300,2002-09-13T21:16:00
32.824001,-1.450000,-1.355600,3746,7,193.66000,77.26300,2002-09-13T21:16:00
33.025002,-1.390000,-1.518100,3746,8,193.66000,77.26300,2002-09-13T21:16:00
33.448002,-1.240000,-1.452000,3746,9,193.66000,77.26300,2002-09-13T21:16:00
33.827999,-0.970000,-1.171600,3746,10,193.66000,77.26300,2002-09-13T21:16:00
34.215000,-0.360000,-0.944900,3746,11,193.66000,77.26300,2002-09-13T21:16:00
34.826000,0.080000,0.993400,3746,15,193.66000,77.26300,2002-09-13T21:16:00
34.841000,0.190000,0.911400,3746,16,193.66000,77.26300,2002-09-13T21:16:00
28.829000,-2.720000,-1.530800,3747,1,192.10001,77.20900,2002-09-14T03:42:00
30.903000,-2.180000,-1.018800,3747,2,192.10001,77.20900,2002-09-14T03:42:00
32.209000,-1.640000,-1.342200,3747,4,192.10001,77.20900,2002-09-14T03:42:00
32.608002,-1.500000,-1.066100,3747,5,192.10001,77.20900,2002-09-14T03:42:00
32.819000,-1.550000,-1.408100,3747,6,192.10001,77.20900,2002-09-14T03:42:00
33.005001,-1.500000,-1.528800,3747,7,192.10001,77.20900,2002-09-14T03:42:00
33.185001,-1.410000,-1.524800,3747,8,192.10001,77.20900,2002-09-14T03:42:00
33.469002,-1.320000,-1.422600,3747,9,192.10001,77.20900,2002-09-14T03:42:00
34.233002,-0.350000,-0.823700,3747,10,192.10001,77.20900,2002-09-14T03:42:00
34.824001,0.120000,1.006200,3747,15,192.10001,77.20900,2002-09-14T03:42:00
28.795000,-2.590000,-1.553100,3749,1,191.07001,77.14200,2002-09-14T10:58:59
30.634001,-2.330000,-0.956600,3749,2,191.07001,77.14200,2002-09-14T10:58:59
31.386000,-1.900000,-0.773400,3749,3,191.07001,77.14200,2002-09-14T10:58:59
32.078999,-1.640000,-1.478300,3749,4,191.07001,77.14200,2002-09-14T10:58:59
32.789001,-1.450000,-1.430400,3749,7,191.07001,77.14200,2002-09-14T10:58:59
32.988998,-1.540000,-1.547200,3749,8,191.07001,77.14200,2002-09-14T10:58:59
34.160000,-0.390000,-0.973500,3749,11,191.07001,77.14200,2002-09-14T10:58:59
34.847000,0.230000,1.155100,3749,15,191.07001,77.14200,2002-09-14T10:58:59
34.861000,0.220000,0.284500,3749,19,191.07001,77.14200,2002-09-14T10:58:59
28.820000,-2.670000,-1.550000,3750,1,190.66000,77.13600,2002-09-14T14:29:00
30.395000,-2.390000,-1.224600,3750,2,190.66000,77.13600,2002-09-14T14:29:00
31.298000,-1.980000,-0.771400,3750,3,190.66000,77.13600,2002-09-14T14:29:00
32.033001,-1.890000,-1.129000,3750,4,190.66000,77.13600,2002-09-14T14:29:00
32.931999,-1.570000,-1.533400,3750,6,190.66000,77.13600,2002-09-14T14:29:00
33.362999,-1.400000,-1.492200,3750,8,190.66000,77.13600,2002-09-14T14:29:00
34.036999,-0.640000,-1.047900,3750,10,190.66000,77.13600,2002-09-14T14:29:00
34.263000,-0.310000,-0.808300,3750,11,190.66000,77.13600,2002-09-14T14:29:00
34.844002,0.340000,1.125000,3750,15,190.66000,77.13600,2002-09-14T14:29:00
34.859001,0.200000,0.249300,3750,18,190.66000,77.13600,2002-09-14T14:29:00
26.861000,-3.640000,-0.858700,3766,1,199.82001,75.15600,2002-09-19T13:52:00
27.450001,-3.350000,-1.095900,3766,2,199.82001,75.15600,2002-09-19T13:52:00
31.398001,-2.400000,0.235100,3766,3,199.82001,75.15600,2002-09-19T13:52:00
32.023998,-2.160000,-0.884500,3766,4,199.82001,75.15600,2002-09-19T13:52:00
32.546001,-1.750000,-1.315000,3766,6,199.82001,75.15600,2002-09-19T13:52:00
32.952000,-1.540000,-1.546600,3766,9,199.82001,75.15600,2002-09-19T13:52:00
34.313000,-0.330000,-0.693800,3766,13,199.82001,75.15600,2002-09-19T13:52:00
34.782001,0.080000,0.724100,3766,15,199.82001,75.15600,2002-09-19T13:52:00
34.862000,0.250000,0.266500,3766,19,199.82001,75.15600,2002-09-19T13:52:00
27.426001,-3.460000,-1.009500,3769,1,197.71001,75.42000,2002-09-19T22:41:59
31.257999,-2.410000,0.029200,3769,2,197.71001,75.42000,2002-09-19T22:41:59
32.138000,-2.070000,-1.077000,3769,3,197.71001,75.42000,2002-09-19T22:41:59
32.660000,-1.580000,-1.311300,3769,5,197.71001,75.42000,2002-09-19T22:41:59
32.759998,-1.620000,-1.452100,3769,6,197.71001,75.42000,2002-09-19T22:41:59
33.011002,-1.550000,-1.549100,3769,7,197.71001,75.42000,2002-09-19T22:41:59
33.792999,-1.070000,-1.210800,3769,8,197.71001,75.42000,2002-09-19T22:41:59
34.450001,-0.070000,-0.404400,3769,9,197.71001,75.42000,2002-09-19T22:41:59
34.817001,0.130000,0.876300,3769,15,197.71001,75.42000,2002-09-19T22:41:59
34.848000,0.230000,0.633200,3769,17,197.71001,75.42000,2002-09-19T22:41:59
34.867001,0.370000,0.171300,3769,19,197.71001,75.42000,2002-09-19T22:41:59
27.541000,-3.330000,-1.394000,3770,1,196.64999,75.39100,2002-09-20T02:20:00
28.318001,-3.270000,-1.243200,3770,2,196.64999,75.39100,2002-09-20T02:20:00
31.256001,-2.380000,-0.076900,3770,3,196.64999,75.39100,2002-09-20T02:20:00
32.359001,-1.820000,-1.283600,3770,5,196.64999,75.39100,2002-09-20T02:20:00
32.674999,-1.530000,-1.241200,3770,7,196.64999,75.39100,2002-09-20T02:20:00
33.120998,-1.470000,-1.541800,3770,9,196.64999,75.39100,2002-09-20T02:20:00
34.285999,-0.270000,-0.734600,3770,13,196.64999,75.39100,2002-09-20T02:20:00
34.820000,0.160000,1.028300,3770,18,196.64999,75.39100,2002-09-20T02:20:00
34.860001,0.220000,0.290800,3770,24,196.64999,75.39100,2002-09-20T02:20:00
34.873001,0.330000,0.061800,3770,26,196.64999,75.39100,2002-09-20T02:20:00
27.537001,-3.250000,-1.059600,3771,2,195.74001,75.33300,2002-09-20T05:34:00
31.329000,-2.440000,-0.175700,3771,3,195.74001,75.33300,2002-09-20T05:34:00
32.188999,-1.910000,-1.038100,3771,5,195.74001,75.33300,2002-09-20T05:34:00
32.473000,-1.620000,-1.236700,3771,6,195.74001,75.33300,2002-09-20T05:34:00
32.632999,-1.530000,-1.156400,3771,7,195.74001,75.33300,2002-09-20T05:34:00
33.116001,-1.620000,-1.539000,3771,10,195.74001,75.33300,2002-09-20T05:34:00
34.479000,-0.040000,-0.288800,3771,12,195.74001,75.33300,2002-09-20T05:34:00
34.825001,0.380000,0.898800,3771,18,195.74001,75.33300,2002-09-20T05:34:00
34.860001,0.230000,0.268500,3771,27,195.74001,75.33300,2002-09-20T05:34:00
27.544001,-3.340000,-1.013100,3772,1,194.59000,75.27700,2002-09-20T08:34:00
31.445999,-2.350000,-0.395700,3772,2,194.59000,75.27700,2002-09-20T08:34:00
32.259998,-1.910000,-1.248200,3772,3,194.59000,75.27700,2002-09-20T08:34:00
32.466999,-1.760000,-1.310000,3772,4,194.59000,75.27700,2002-09-20T08:34:00
32.592999,-1.690000,-1.450700,3772,5,194.59000,75.27700,2002-09-20T08:34:00
32.763000,-1.590000,-1.527800,3772,6,194.59000,75.27700,2002-09-20T08:34:00
32.986000,-1.700000,-1.556200,3772,8,194.59000,75.27700,2002-09-20T08:34:00
34.219002,-0.390000,-0.832900,3772,13,194.59000,75.27700,2002-09-20T08:34:00
34.814999,0.250000,0.912000,3772,21,194.59000,75.27700,2002-09-20T08:34:00
34.856998,0.360000,0.393600,3772,27,194.59000,75.27700,2002-09-20T08:34:00
27.552999,-3.380000,-0.894200,3773,1,193.30000,75.22100,2002-09-20T11:03:00
31.357000,-2.620000,-0.516200,3773,2,193.30000,75.22100,2002-09-20T11:03:00
31.923000,-2.130000,-1.033800,3773,3,193.30000,75.22100,2002-09-20T11:03:00
32.255001,-1.820000,-1.422700,3773,4,193.30000,75.22100,2002-09-20T11:03:00
32.685001,-1.600000,-1.473600,3773,6,193.30000,75.22100,2002-09-20T11:03:00
32.935001,-1.560000,-1.560400,3773,7,193.30000,75.22100,2002-09-20T11:03:00
34.328999,-0.290000,-0.549800,3773,10,193.30000,75.22100,2002-09-20T11:03:00
34.591999,-0.060000,0.195800,3773,11,193.30000,75.22100,2002-09-20T11:03:00
34.846001,0.320000,0.834300,3773,13,193.30000,75.22100,2002-09-20T11:03:00
27.636000,-3.340000,-0.955600,3774,1,192.00000,75.16700,2002-09-20T13:18:00
30.054001,-3.060000,-0.952000,3774,2,192.00000,75.16700,2002-09-20T13:18:00
31.007000,-2.610000,-0.976500,3774,3,192.00000,75.16700,2002-09-20T13:18:00
31.730000,-2.370000,-1.063800,3774,4,192.00000,75.16700,2002-09-20T13:18:00
32.374001,-1.630000,-1.417200,3774,6,192.00000,75.16700,2002-09-20T13:18:00
32.766998,-1.460000,-1.505600,3774,8,192.00000,75.16700,2002-09-20T13:18:00
33.202000,-1.520000,-1.536300,3774,10,192.00000,75.16700,2002-09-20T13:18:00
33.514999,-0.980000,-1.301000,3774,11,192.00000,75.16700,2002-09-20T13:18:00
27.618999,-3.290000,-0.975500,3775,1,190.88000,75.33900,2002-09-20T15:30:00
30.350000,-3.220000,-0.763400,3775,3,190.88000,75.33900,2002-09-20T15:30:00
31.434000,-2.570000,-0.903700,3775,4,190.88000,75.33900,2002-09-20T15:30:00
31.947001,-2.190000,-0.919900,3775,7,190.88000,75.33900,2002-09-20T15:30:00
32.271999,-2.070000,-1.357200,3775,9,190.88000,75.33900,2002-09-20T15:30:00
32.691002,-1.650000,-1.513600,3775,13,190.88000,75.33900,2002-09-20T15:30:00
33.130001,-1.470000,-1.578000,3775,16,190.88000,75.33900,2002-09-20T15:30:00
34.012001,-0.670000,-0.787400,3775,21,190.88000,75.33900,2002-09-20T15:30:00
34.306000,-0.210000,-0.462200,3775,23,190.88000,75.33900,2002-09-20T15:30:00
34.826000,0.320000,0.812700,3775,30,190.88000,75.33900,2002-09-20T15:30:00
27.673000,-3.330000,-1.328700,3776,1,189.73000,75.51300,2002-09-20T19:04:59
30.136999,-3.160000,-0.902300,3776,3,189.73000,75.51300,2002-09-20T19:04:59
31.761999,-2.130000,-0.715900,3776,5,189.73000,75.51300,2002-09-20T19:04:59
32.368999,-1.690000,-1.347300,3776,6,189.73000,75.51300,2002-09-20T19:04:59
32.618999,-1.650000,-1.448500,3776,8,189.73000,75.51300,2002-09-20T19:04:59
32.866001,-1.510000,-1.545000,3776,11,189.73000,75.51300,2002-09-20T19:04:59
34.627998,0.030000,0.335400,3776,18,189.73000,75.51300,2002-09-20T19:04:59
34.848999,0.290000,1.113500,3776,22,189.73000,75.51300,2002-09-20T19:04:59
34.862999,0.370000,0.153000,3776,29,189.73000,75.51300,2002-09-20T19:04:59
28.083000,-2.640000,-1.506300,3777,1,188.71001,75.69800,2002-09-21T00:08:59
30.228001,-2.430000,-1.128300,3777,2,188.71001,75.69800,2002-09-21T00:08:59
31.461000,-1.920000,-0.973200,3777,3,188.71001,75.69800,2002-09-21T00:08:59
32.028000,-1.560000,-1.139100,3777,4,188.71001,75.69800,2002-09-21T00:08:59
32.278999,-1.590000,-1.198800,3777,5,188.71001,75.69800,2002-09-21T00:08:59
32.480999,-1.600000,-0.945200,3777,6,188.71001,75.69800,2002-09-21T00:08:59
33.194000,-1.520000,-1.552200,3777,12,188.71001,75.69800,2002-09-21T00:08:59
34.185001,-0.360000,-0.891200,3777,15,188.71001,75.69800,2002-09-21T00:08:59
34.848000,0.240000,1.148300,3777,21,188.71001,75.69800,2002-09-21T00:08:59
34.866001,0.250000,0.062500,3777,25,188.71001,75.69800,2002-09-21T00:08:59
28.063999,-2.790000,-1.513900,3778,1,188.84000,75.88000,2002-09-21T03:45:59
30.277000,-2.300000,-1.109200,3778,2,188.84000,75.88000,2002-09-21T03:45:59
31.476999,-1.900000,-0.971600,3778,3,188.84000,75.88000,2002-09-21T03:45:59
32.057999,-1.500000,-1.234600,3778,4,188.84000,75.88000,2002-09-21T03:45:59
32.293999,-1.530000,-1.016400,3778,5,188.84000,75.88000,2002-09-21T03:45:59
32.625999,-1.450000,-0.953900,3778,6,188.84000,75.88000,2002-09-21T03:45:59
32.794998,-1.380000,-1.232300,3778,7,188.84000,75.88000,2002-09-21T03:45:59
33.112999,-1.530000,-1.540700,3778,8,188.84000,75.88000,2002-09-21T03:45:59
34.283001,-0.250000,-0.716900,3778,9,188.84000,75.88000,2002-09-21T03:45:59
34.858002,0.140000,0.588100,3778,15,188.84000,75.88000,2002-09-21T03:45:59
34.868999,0.360000,-0.039900,3778,18,188.84000,75.88000,2002-09-21T03:45:59
27.761999,-3.352000,-1.089500,4238,1,193.50000,75.99900,2002-10-04T05:20:59
27.822001,-2.569000,-1.184100,4238,2,193.50000,75.99900,2002-10-04T05:20:59
31.948999,-1.965000,-1.033400,4238,3,193.50000,75.99900,2002-10-04T05:20:59
32.498001,-1.640000,-1.174400,4238,4,193.50000,75.99900,2002-10-04T05:20:59
32.821999,-1.593000,-1.430200,4238,5,193.50000,75.99900,2002-10-04T05:20:59
33.097000,-1.483000,-1.547200,4238,6,193.50000,75.99900,2002-10-04T05:20:59
33.488998,-1.220000,-1.365600,4238,7,193.50000,75.99900,2002-10-04T05:20:59
34.384998,-0.150000,-0.372000,4238,8,193.50000,75.99900,2002-10-04T05:20:59
34.755001,0.170000,0.714500,4238,9,193.50000,75.99900,2002-10-04T05:20:59
34.837002,0.220000,0.767700,4238,10,193.50000,75.99900,2002-10-04T05:20:59
27.827999,-3.311000,-1.457800,4239,1,193.03000,75.72600,2002-10-04T09:11:00
27.827999,-3.306000,-1.456200,4239,2,193.03000,75.72600,2002-10-04T09:11:00
28.146000,-2.865000,-1.391700,4239,3,193.03000,75.72600,2002-10-04T09:11:00
31.971001,-1.934000,-1.082000,4239,5,193.03000,75.72600,2002-10-04T09:11:00
32.409000,-1.692000,-1.172000,4239,6,193.03000,75.72600,2002-10-04T09:11:00
32.519001,-1.650000,-1.314800,4239,7,193.03000,75.72600,2002-10-04T09:11:00
32.680000,-1.570000,-1.329300,4239,8,193.03000,75.72600,2002-10-04T09:11:00
32.824001,-1.591000,-1.532900,4239,9,193.03000,75.72600,2002-10-04T09:11:00
32.970001,-1.593000,-1.547600,4239,10,193.03000,75.72600,2002-10-04T09:11:00
33.151001,-1.390000,-1.516500,4239,11,193.03000,75.72600,2002-10-04T09:11:00
33.487000,-1.051000,-1.355600,4239,12,193.03000,75.72600,2002-10-04T09:11:00
33.493999,-1.304000,-1.352800,4239,13,193.03000,75.72600,2002-10-04T09:11:00
34.139999,-0.372000,-0.776500,4239,14,193.03000,75.72600,2002-10-04T09:11:00
34.757000,0.156000,0.708300,4239,15,193.03000,75.72600,2002-10-04T09:11:00
28.204000,-2.994000,-1.535600,4240,2,191.53000,76.24500,2002-10-04T21:42:00
28.221001,-2.982000,-1.535000,4240,3,191.53000,76.24500,2002-10-04T21:42:00
28.747999,-2.860000,-1.460300,4240,4,191.53000,76.24500,2002-10-04T21:42:00
31.507999,-1.794000,-0.815600,4240,5,191.53000,76.24500,2002-10-04T21:42:00
31.964001,-1.827000,-1.065900,4240,6,191.53000,76.24500,2002-10-04T21:42:00
32.421001,-1.591000,-1.087400,4240,7,191.53000,76.24500,2002-10-04T21:42:00
32.848999,-1.497000,-1.069000,4240,8,191.53000,76.24500,2002-10-04T21:42:00
33.129002,-1.493000,-1.509000,4240,9,191.53000,76.24500,2002-10-04T21:42:00
33.653999,-1.063000,-1.273000,4240,10,191.53000,76.24500,2002-10-04T21:42:00
34.221001,-0.307000,-0.921400,4240,11,191.53000,76.24500,2002-10-04T21:42:00
34.506001,-0.004000,-0.276800,4240,12,191.53000,76.24500,2002-10-04T21:42:00
28.033001,-2.650000,0.066800,4260,2,186.00000,75.25000,2004-09-10T10:40:00
28.285000,-2.790000,0.041700,4260,3,186.00000,75.25000,2004-09-10T10:40:00
30.837000,-2.160000,-0.757500,4260,4,186.00000,75.25000,2004-09-10T10:40:00
31.830999,-1.620000,-1.040700,4260,5,186.00000,75.25000,2004-09-10T10:40:00
31.979000,-1.380000,-1.264100,4260,8,186.00000,75.25000,2004-09-10T10:40:00
32.279999,-1.450000,-1.539200,4260,9,186.00000,75.25000,2004-09-10T10:40:00
32.585999,-1.300000,-1.652500,4260,10,186.00000,75.25000,2004-09-10T10:40:00
33.083000,-1.130000,-1.413200,4260,13,186.00000,75.25000,2004-09-10T10:40:00
33.780998,-0.150000,-1.080500,4260,18,186.00000,75.25000,2004-09-10T10:40:00
34.353001,-0.180000,-0.368200,4260,19,186.00000,75.25000,2004-09-10T10:40:00
34.688999,0.150000,0.491700,4260,22,186.00000,75.25000,2004-09-10T10:40:00
34.772999,0.200000,0.813500,4260,23,186.00000,75.25000,2004-09-10T10:40:00
34.877998,0.230000,0.724800,4260,25,186.00000,75.25000,2004-09-10T10:40:00
28.358999,-1.830000,-0.000500,4262,1,185.99001,75.58600,2004-09-10T17:04:59
28.499001,-2.570000,-0.013300,4262,3,185.99001,75.58600,2004-09-10T17:04:59
31.027000,-1.790000,-0.690500,4262,5,185.99001,75.58600,2004-09-10T17:04:59
31.462000,-1.750000,-0.981700,4262,6,185.99001,75.58600,2004-09-10T17:04:59
32.007000,-1.470000,-1.321300,4262,7,185.99001,75.58600,2004-09-10T17:04:59
28.885000,-1.950000,-1.109500,4264,1,186.03999,76.25500,2004-09-11T01:07:00
31.372000,-1.650000,-1.058200,4264,5,186.03999,76.25500,2004-09-11T01:07:00
34.484001,-0.040000,-0.253200,4264,20,186.03999,76.25500,2004-09-11T01:07:00
34.870998,0.480000,-0.041200,4264,29,186.03999,76.25500,2004-09-11T01:07:00
28.917999,-2.250000,-0.130000,4268,4,182.12000,75.45200,2004-09-11T20:39:00
30.799999,-1.580000,-0.772100,4268,9,182.12000,75.45200,2004-09-11T20:39:00
31.525000,-1.480000,-0.914800,4268,10,182.12000,75.45200,2004-09-11T20:39:00
31.933001,-1.320000,-1.270700,4268,13,182.12000,75.45200,2004-09-11T20:39:00
32.227001,-1.210000,-1.371400,4268,15,182.12000,75.45200,2004-09-11T20:39:00
32.640999,-0.950000,-1.183300,4268,16,182.12000,75.45200,2004-09-11T20:39:00
33.090000,-1.180000,-1.414900,4268,18,182.12000,75.45200,2004-09-11T20:39:00
33.647999,-0.720000,-1.219000,4268,20,182.12000,75.45200,2004-09-11T20:39:00
34.745998,0.330000,0.745600,4268,27,182.12000,75.45200,2004-09-11T20:39:00
27.344000,-1.900000,-0.659700,4270,3,179.50000,75.02900,2004-09-12T06:03:59
31.108999,-1.420000,-1.071200,4270,5,179.50000,75.02900,2004-09-12T06:03:59
32.029999,-0.820000,-1.607700,4270,8,179.50000,75.02900,2004-09-12T06:03:59
32.109001,-0.350000,-1.647200,4270,10,179.50000,75.02900,2004-09-12T06:03:59
32.312000,-1.400000,-1.696800,4270,12,179.50000,75.02900,2004-09-12T06:03:59
32.702000,-1.300000,-1.308300,4270,14,179.50000,75.02900,2004-09-12T06:03:59
33.701000,-0.650000,-1.137700,4270,17,179.50000,75.02900,2004-09-12T06:03:59
34.341000,0.110000,-0.515600,4270,20,179.50000,75.02900,2004-09-12T06:03:59
34.521999,0.040000,-0.113400,4270,21,179.50000,75.02900,2004-09-12T06:03:59
34.648998,0.070000,0.354900,4270,22,179.50000,75.02900,2004-09-12T06:03:59
34.731998,0.160000,0.690700,4270,23,179.50000,75.02900,2004-09-12T06:03:59
34.785000,0.380000,0.862400,4270,24,179.50000,75.02900,2004-09-12T06:03:59
28.045000,-2.610000,-0.402000,4271,1,179.92000,75.36800,2004-09-12T08:59:00
28.280001,-2.610000,-0.397400,4271,3,179.92000,75.36800,2004-09-12T08:59:00
31.950001,-1.330000,-1.305800,4271,7,179.92000,75.36800,2004-09-12T08:59:00
28.930000,-2.040000,-0.694900,4274,1,182.00000,76.04400,2004-09-13T02:53:00
28.971001,-2.160000,-0.572600,4274,3,182.00000,76.04400,2004-09-13T02:53:00
31.076000,-1.720000,-1.060400,4274,4,182.00000,76.04400,2004-09-13T02:53:00
31.605000,-1.450000,-1.276500,4274,5,182.00000,76.04400,2004-09-13T02:53:00
31.973000,-0.970000,-1.317900,4274,7,182.00000,76.04400,2004-09-13T02:53:00
27.032000,-3.220000,-0.260000,4280,9,193.09000,75.16600,2004-09-14T14:15:59
27.035999,-2.830000,-0.261500,4280,13,193.09000,75.16600,2004-09-14T14:15:59
30.496000,-2.830000,-0.535200,4280,14,193.09000,75.16600,2004-09-14T14:15:59
31.468000,-2.380000,-0.822000,4280,15,193.09000,75.16600,2004-09-14T14:15:59
32.108002,-1.970000,-1.187400,4280,18,193.09000,75.16600,2004-09-14T14:15:59
28.351000,-1.930000,-0.863800,4290,1,193.00999,75.99700,2004-09-17T03:42:59
28.389000,-2.640000,-0.842200,4290,2,193.00999,75.99700,2004-09-17T03:42:59
30.613001,-1.900000,-0.405200,4290,3,193.00999,75.99700,2004-09-17T03:42:59
31.551001,-1.670000,-0.658900,4290,4,193.00999,75.99700,2004-09-17T03:42:59
31.871000,-1.560000,-1.078900,4290,6,193.00999,75.99700,2004-09-17T03:42:59
32.308998,-1.330000,-1.672600,4290,7,193.00999,75.99700,2004-09-17T03:42:59
32.676998,-1.660000,-1.507500,4290,9,193.00999,75.99700,2004-09-17T03:42:59
33.054001,-1.420000,-1.507300,4290,12,193.00999,75.99700,2004-09-17T03:42:59
33.761002,-0.730000,-1.170200,4290,13,193.00999,75.99700,2004-09-17T03:42:59
34.257999,-0.200000,-0.677100,4290,15,193.00999,75.99700,2004-09-17T03:42:59
34.688999,0.170000,0.412400,4290,16,193.00999,75.99700,2004-09-17T03:42:59
34.792000,0.180000,0.792600,4290,18,193.00999,75.99700,2004-09-17T03:42:59
34.819000,0.260000,0.876100,4290,19,193.00999,75.99700,2004-09-17T03:42:59
26.871000,-3.320000,-0.568500,4292,2,196.66000,75.49800,2004-09-17T11:08:00
29.834999,-2.910000,-0.361200,4292,4,196.66000,75.49800,2004-09-17T11:08:00
31.789000,-1.780000,-0.475200,4292,6,196.66000,75.49800,2004-09-17T11:08:00
27.559999,-2.110000,-0.883700,4293,1,194.39999,76.18400,2004-09-17T18:10:00
28.452000,-3.070000,-0.890000,4293,2,194.39999,76.18400,2004-09-17T18:10:00
30.417000,-1.840000,-0.391500,4293,3,194.39999,76.18400,2004-09-17T18:10:00
31.400999,-2.270000,-0.059800,4293,4,194.39999,76.18400,2004-09-17T18:10:00
31.839001,-1.950000,-0.789900,4293,7,194.39999,76.18400,2004-09-17T18:10:00
28.121000,-1.820000,-0.802600,4300,2,191.49001,76.25000,2004-09-18T17:59:00
28.165001,-2.730000,-0.767200,4300,4,191.49001,76.25000,2004-09-18T17:59:00
30.813000,-2.130000,-0.475300,4300,5,191.49001,76.25000,2004-09-18T17:59:00
31.520000,-1.980000,-0.321200,4300,7,191.49001,76.25000,2004-09-18T17:59:00
31.865999,-0.920000,-0.792400,4300,10,191.49001,76.25000,2004-09-18T17:59:00
27.101000,-3.450000,-0.801700,4303,1,198.34000,75.91700,2004-09-19T17:00:00
27.101999,-3.430000,-0.787000,4303,3,198.34000,75.91700,2004-09-19T17:00:00
29.445000,-3.110000,-0.493700,4303,4,198.34000,75.91700,2004-09-19T17:00:00
30.306999,-2.430000,-0.506100,4303,5,198.34000,75.91700,2004-09-19T17:00:00
31.610001,-1.980000,-0.173200,4303,6,198.34000,75.91700,2004-09-19T17:00:00
32.178001,-1.840000,-1.115400,4303,9,198.34000,75.91700,2004-09-19T17:00:00
32.533001,-1.850000,-1.442100,4303,10,198.34000,75.91700,2004-09-19T17:00:00
32.730999,-1.670000,-1.500500,4303,12,198.34000,75.91700,2004-09-19T17:00:00
33.021000,-1.440000,-1.531600,4303,15,198.34000,75.91700,2004-09-19T17:00:00
33.373001,-1.250000,-1.445300,4303,18,198.34000,75.91700,2004-09-19T17:00:00
34.048000,-0.580000,-1.080500,4303,21,198.34000,75.91700,2004-09-19T17:00:00
34.347000,-0.180000,-0.660800,4303,22,198.34000,75.91700,2004-09-19T17:00:00
34.525002,0.010000,-0.120800,4303,24,198.34000,75.91700,2004-09-19T17:00:00
34.723000,0.040000,0.568000,4303,26,198.34000,75.91700,2004-09-19T17:00:00
26.542999,-3.110000,1.020800,4316,2,198.00000,75.00700,2004-09-23T17:20:59
29.934000,-2.730000,0.915500,4316,5,198.00000,75.00700,2004-09-23T17:20:59
30.924000,-2.000000,0.715100,4316,7,198.00000,75.00700,2004-09-23T17:20:59
31.743999,-1.910000,-0.098900,4316,8,198.00000,75.00700,2004-09-23T17:20:59
33.423000,-0.066000,2.100000,4825,1,16.71000,76.41000,2000-09-23T00:00:00
33.689999,-0.335000,2.858000,4826,1,16.93000,76.35000,2000-09-23T00:00:00
34.506001,-0.251000,2.833000,4826,2,16.93000,76.35000,2000-09-23T00:00:00
34.884998,0.243000,3.433000,4826,3,16.93000,76.35000,2000-09-23T00:00:00
